Position(mm)	Field(T)
985.5999999999999	-0.6721132
985.8	-0.6611702
986.	-0.6502812
986.2	-0.6394182
986.4000000000001	-0.6285702
986.5999999999999	-0.6177512
986.8	-0.6069422
987.	-0.5961872
987.2	-0.5855572
987.4000000000001	-0.5750192
987.5999999999999	-0.5644452
987.8	-0.5538692
988.	-0.5434602
988.2	-0.5331382
988.4000000000001	-0.5228632
988.5999999999999	-0.5126062
988.8	-0.5024282
989.	-0.4922882
989.2	-0.4823042
989.4000000000001	-0.4724762
989.5999999999999	-0.4626872
989.8	-0.4528302
990.	-0.4430432
990.2	-0.4334142
990.4000000000001	-0.4239612
990.5999999999999	-0.4146122
990.8	-0.4052592
991.	-0.3959152
991.2	-0.3866912
991.4000000000001	-0.3776382
991.5999999999999	-0.3686142
991.8	-0.3595792
992.	-0.3506132
992.2	-0.3417512
992.4000000000001	-0.3329422
992.5999999999999	-0.3242662
992.8	-0.3157462
993.	-0.3072752
993.2	-0.2987052
993.4000000000001	-0.2901932
993.5999999999999	-0.2818622
993.8	-0.2735702
994.	-0.2652932
994.2	-0.2571272
994.4000000000001	-0.2491342
994.5999999999999	-0.2411292
994.8	-0.2331002
995.	-0.2251642
995.2	-0.2173362
995.4000000000001	-0.2094812
995.5999999999999	-0.2016152
995.8	-0.1938442
996.	-0.1862012
996.2	-0.1786292
996.4000000000001	-0.1710672
996.5999999999999	-0.1635672
996.8	-0.1560532
997.	-0.1485032
997.2	-0.1410242
997.4000000000001	-0.1336802
997.5999999999999	-0.1264012
997.8	-0.1191042
998.	-0.1118562
998.2	-0.1046822
998.4000000000001	-0.09755125
998.5999999999999	-0.09043225
998.8	-0.08332025
999.	-0.07621325
999.2	-0.06914525
999.4000000000001	-0.06217225
999.5999999999999	-0.05528325
999.8	-0.04842325
1000.	-0.04156025
1000.2	-0.03468125
1000.4000000000001	-0.02786425
1000.5999999999999	-0.02114125
1000.8	-0.01445125
1001.	-0.007727254
1001.2	-0.001074254
1001.4000000000001	0.005459745
1001.5999999999999	0.01193574
1001.8	0.01839474
1002.	0.02479674
1002.2	0.03112274
1002.4000000000001	0.03747874
1002.5999999999999	0.04371674
1002.8	0.04983074
1003.	0.05589874
1003.2	0.06199574
1003.4000000000001	0.06801074
1003.5999999999999	0.07388974
1003.8	0.07968174
1004.	0.08545374
1004.2	0.09115674
1004.4000000000001	0.09674574
1004.5999999999999	0.1022427
1004.8	0.1076497
1005.	0.1129737
1005.2	0.1182087
1005.4000000000001	0.1233747
1005.5999999999999	0.1284217
1005.8	0.1333507
1006.	0.1381827
1006.2	0.1429037
1006.4000000000001	0.1475157
1006.5999999999999	0.1520567
1006.8	0.1565507
1007.	0.1609117
1007.2	0.1651417
1007.4000000000001	0.1692597
1007.5999999999999	0.1732907
1007.8	0.1772107
1008.	0.1810427
1008.2	0.1847817
1008.4000000000001	0.1884037
1008.5999999999999	0.1919127
1008.8	0.1953767
1009.	0.1987637
1009.2	0.2019917
1009.4000000000001	0.2050937
1009.5999999999999	0.2081117
1009.8	0.2110787
1010.	0.2139377
1010.2	0.2167027
1010.4000000000001	0.2193817
1010.5999999999999	0.2219647
1010.8	0.2244467
1011.	0.2268597
1011.2	0.2291817
1011.4000000000001	0.2313957
1011.5999999999999	0.2335147
1011.8	0.2355797
1012.	0.2375557
1012.2	0.2394037
1012.4000000000001	0.2411957
1012.5999999999999	0.2429057
1012.8	0.2445397
1013.	0.2460617
1013.2	0.2475047
1013.4000000000001	0.2488857
1013.5999999999999	0.2501847
1013.8	0.2514007
1014.	0.2525497
1014.2	0.2536347
1014.4000000000001	0.2546427
1014.5999999999999	0.2555797
1014.8	0.2564487
1015.	0.2572537
1015.2	0.2579957
1015.4000000000001	0.2586807
1015.5999999999999	0.2593087
1015.8	0.2598897
1016.	0.2604097
1016.2	0.2608777
1016.4000000000001	0.2612967
1016.5999999999999	0.2616777
1016.8	0.2620087
1017.	0.2623017
1017.2	0.2625457
1017.4000000000001	0.2627587
1017.5999999999999	0.2629287
1017.8	0.2630657
1018.	0.2631707
1018.2	0.2632467
1018.4000000000001	0.2632887
1018.5999999999999	0.2633047
1018.8	0.2632917
1019.	0.2632567
1019.2	0.2632027
1019.4000000000001	0.2631187
1019.5999999999999	0.2630137
1019.8	0.2629047
1020.	0.2627647
1020.2	0.2626187
1020.4000000000001	0.2624567
1020.5999999999999	0.2622817
1020.8	0.2621047
1021.	0.2619207
1021.2	0.2617237
1021.4000000000001	0.2615297
1021.5999999999999	0.2613277
1021.8	0.2611167
1022.	0.2609077
1022.2	0.2606917
1022.4000000000001	0.2604717
1022.5999999999999	0.2602547
1022.8	0.2600277
1023.	0.2597997
1023.2	0.2595617
1023.4000000000001	0.2593047
1023.5999999999999	0.2590457
1023.8	0.2587687
1024.	0.2584647
1024.2	0.2581477
1024.4	0.2578077
1024.6	0.2574457
1024.8	0.2570497
1025.	0.2566027
1025.2	0.2561227
1025.4	0.2556017
1025.6	0.2550197
1025.8	0.2543807
1026.	0.2536987
1026.2	0.2529557
1026.4	0.2521407
1026.6	0.2512557
1026.8	0.2502827
1027.	0.2492387
1027.2	0.2481027
1027.4	0.2468917
1027.6	0.2456017
1027.8	0.2442247
1028.	0.2427457
1028.2	0.2411757
1028.4	0.2395167
1028.6	0.2377647
1028.8	0.2358887
1029.	0.2339157
1029.2	0.2318997
1029.4	0.2298047
1029.6	0.2275727
1029.8	0.2252367
1030.	0.2228647
1030.2	0.2204017
1030.4	0.2178637
1030.6	0.2152677
1030.8	0.2126047
1031.	0.2098597
1031.2	0.2070747
1031.4	0.2042837
1031.6	0.2014287
1031.8	0.1984827
1032.	0.1955317
1032.2	0.1926447
1032.4	0.1897297
1032.6	0.1867457
1032.8	0.1837787
1033.	0.1808457
1033.2	0.1778947
1033.4	0.1749137
1033.6	0.1719687
1033.8	0.1690957
1034.	0.1662097
1034.2	0.1633747
1034.4	0.1605997
1034.6	0.1578547
1034.8	0.1550697
1035.	0.1523357
1035.2	0.1496927
1035.4	0.1471067
1035.6	0.1445067
1035.8	0.1419587
1036.	0.1395057
1036.2	0.1370937
1036.4	0.1346937
1036.6	0.1323337
1036.8	0.1300367
1037.	0.1277777
1037.2	0.1255407
1037.4	0.1233657
1037.6	0.1212777
1037.8	0.1192157
1038.	0.1171957
1038.2	0.1152147
1038.4	0.1132777
1038.6	0.1113787
1038.8	0.1094987
1039.	0.1076797
1039.2	0.1059047
1039.4	0.1041767
1039.6	0.1024897
1039.8	0.1008517
1040.	0.09923165
1040.2	0.09763065
1040.4	0.09606965
1040.6	0.09456665
1040.8	0.09308365
1041.	0.09161665
1041.2	0.09018365
1041.4	0.08881665
1041.6	0.08747565
1041.8	0.08614465
1042.	0.08484465
1042.2	0.08356265
1042.4	0.08230365
1042.6	0.08107965
1042.8	0.07990865
1043.	0.07874465
1043.2	0.07760465
1043.4	0.07646865
1043.6	0.07538165
1043.8	0.07432065
1044.	0.07325365
1044.2	0.07221164
1044.4	0.07120664
1044.6	0.07021264
1044.8	0.06924164
1045.	0.06830064
1045.2	0.06737264
1045.4	0.06644864
1045.6	0.06553264
1045.8	0.06465464
1046.	0.06379464
1046.2	0.06294664
1046.4	0.06211464
1046.6	0.06129864
1046.8	0.06048964
1047.	0.05969964
1047.2	0.05892664
1047.4	0.05816364
1047.6	0.05742464
1047.8	0.05668964
1048.	0.05596664
1048.2	0.05526264
1048.4	0.05456364
1048.6	0.05388963
1048.8	0.05320963
1049.	0.05254463
1049.2	0.05190163
1049.4	0.05126763
1049.6	0.05064563
1049.8	0.05002563
1050.	0.04941963
1050.2	0.04882163
1050.4	0.04824363
1050.6	0.04767363
1050.8	0.04711063
1051.	0.04654563
1051.2	0.04599363
1051.4	0.04547063
1051.6	0.04493163
1051.8	0.04441363
1052.	0.04389263
1052.2	0.04339363
1052.4	0.04290663
1052.6	0.04241263
1052.8	0.04193062
1053.	0.04146262
1053.2	0.04099562
1053.4	0.04052362
1053.6	0.04007462
1053.8	0.03962862
1054.	0.03920162
1054.2	0.03876662
1054.4	0.03834162
1054.6	0.03791862
1054.8	0.03750662
1055.	0.03709362
1055.2	0.03669562
1055.4	0.03630562
1055.6	0.03591362
1055.8	0.03552962
1056.	0.03515262
1056.2	0.03477562
1056.4	0.03440362
1056.6	0.03404362
1056.8	0.03368562
1057.	0.03332461
1057.2	0.03297861
1057.4	0.03263861
1057.6	0.03229961
1057.8	0.03196561
1058.	0.03163761
1058.2	0.03131461
1058.4	0.03099461
1058.6	0.03067561
1058.8	0.03036061
1059.	0.03005461
1059.2	0.02974261
1059.4	0.02944661
1059.6	0.02915561
1059.8	0.02886161
1060.	0.02857361
1060.2	0.02829261
1060.4	0.02800061
1060.6	0.02772161
1060.8	0.02744961
1061.	0.02717961
1061.2	0.02691661
1061.4	0.0266536
1061.6	0.0263916
1061.8	0.0261366
1062.	0.0258856
1062.2	0.0256316
1062.4	0.0253836
1062.6	0.0251356
1062.8	0.0248976
1063.	0.0246586
1063.2	0.0244266
1063.4	0.0241896
1063.6	0.0239616
1063.8	0.0237396
1064.	0.0235106
1064.2	0.0232876
1064.4	0.0230716
1064.6	0.0228516
1064.8	0.0226386
1065.	0.0224366
1065.2	0.0222226
1065.4	0.0220126
1065.6	0.02181759
1065.8	0.02160559
1066.	0.02140759
1066.2	0.02121659
1066.4	0.02102059
1066.6	0.02083059
1066.8	0.02064159
1067.	0.02045159
1067.2	0.02026059
1067.4	0.02008859
1067.6	0.01990359
1067.8	0.01972159
1068.	0.01954459
1068.2	0.01936759
1068.4	0.01919559
1068.6	0.01903059
1068.8	0.01885259
1069.	0.01868759
1069.2	0.01852359
1069.4	0.01836059
1069.6	0.01819859
1069.8	0.01803558
1070.	0.01787658
1070.2	0.01772358
1070.4	0.01756958
1070.6	0.01741658
1070.8	0.01726058
1071.	0.01711158
1071.2	0.01696558
1071.4	0.01681758
1071.6	0.01667658
1071.8	0.01651858
1072.	0.01638658
1072.2	0.01624858
1072.4	0.01610658
1072.6	0.01596858
1072.8	0.01583458
1073.	0.01570058
1073.2	0.01556558
1073.4	0.01543758
1073.6	0.01530058
1073.8	0.01517258
1074.	0.01504358
1074.2	0.01491657
1074.4	0.01479557
1074.6	0.01466857
1074.8	0.01454857
1075.	0.01442457
1075.2	0.01430357
1075.4	0.01418457
1075.6	0.01406757
1075.8	0.01395157
1076.	0.01383357
1076.2	0.01372657
1076.4	0.01360557
1076.6	0.01349957
1076.8	0.01338457
1077.	0.01327357
1077.2	0.01316757
1077.4	0.01306557
1077.6	0.01295557
1077.8	0.01284857
1078.	0.01274257
1078.2	0.01264257
1078.4	0.01254156
1078.6	0.01243756
1078.8	0.01234256
1079.	0.01223756
1079.2	0.01213356
1079.4	0.01204056
1079.6	0.01194856
1079.8	0.01185256
1080.	0.01176256
1080.2	0.01166056
1080.4	0.01156956
1080.6	0.01148456
1080.8	0.01138756
1081.	0.01129956
1081.2	0.01121356
1081.4	0.01112556
1081.6	0.01103756
1081.8	0.01094756
1082.	0.01086656
1082.2	0.01078256
1082.4	0.01069556
1082.6	0.01061455
1082.8	0.01053355
1083.	0.01045255
1083.2	0.01037055
1083.4	0.01028555
1083.6	0.01020955
1083.8	0.01013155
1084.	0.01005455
1084.2	0.009977551
1084.4	0.009896551
1084.6	0.00982455
1084.8	0.00974855
1085.	0.009675549
1085.2	0.009599549
1085.4	0.009527548
1085.6	0.009453548
1085.8	0.009384547
1086.	0.009309547
1086.2	0.009241546
1086.4	0.009171546
1086.6	0.009098545
1086.8	0.009031545
1087.	0.008970545
1087.2	0.008896544
1087.4	0.008829544
1087.6	0.008765543
1087.8	0.008699543
1088.	0.008634542
1088.2	0.008564542
1088.4	0.008505541
1088.6	0.008442541
1088.8	0.00837854
1089.	0.00831854
1089.2	0.008252539
1089.4	0.008197539
1089.6	0.008131538
1089.8	0.008077538
1090.	0.008018538
1090.2	0.007960537
1090.4	0.007897537
1090.6	0.007846536
1090.8	0.007781536
1091.	0.007729535
1091.2	0.007674535
1091.4	0.007620534
1091.6	0.007559534
1091.8	0.007513533
1092.	0.007455533
1092.2	0.007405532
1092.4	0.007351532
1092.6	0.007296531
1092.8	0.007244531
1093.	0.00719153
1093.2	0.00714053
1093.4	0.00709053
1093.6	0.007040529
1093.8	0.006985529
1094.	0.006937528
1094.2	0.006886528
1094.4	0.006835527
1094.6	0.006787527
1094.8	0.006739526
1095.	0.006692526
1095.2	0.006646525
1095.4	0.006595525
1095.6	0.006555524
1095.8	0.006506524
1096.	0.006462523
1096.2	0.006417523
1096.4	0.006372523
1096.6	0.006322522
1096.8	0.006285522
1097.	0.006237521
1097.2	0.006191521
1097.4	0.00615352
1097.6	0.00610852
1097.8	0.006067519
1098.	0.006032519
1098.2	0.005985518
1098.4	0.005945518
1098.6	0.005901517
1098.8	0.005863517
1099.	0.005826516
1099.2	0.005783516
1099.4	0.005739515
1099.6	0.005706515
1099.8	0.005666515
1100.	0.005624514
1100.2	0.005585514
1100.4	0.005552513
1100.6	0.005508513
1100.8	0.005477512
1101.	0.005429512
1101.2	0.005395511
1101.4	0.005366511
1101.6	0.00533051
1101.8	0.00529151
1102.	0.005257509
1102.2	0.005216509
1102.4	0.005186508
1102.6	0.005149508
1102.8	0.005119508
1103.	0.005079507
1103.2	0.005046507
1103.4	0.005020506
1103.6	0.004983506
1103.8	0.004951505
1104.	0.004913505
1104.2	0.004882504
1104.4	0.004848504
1104.6	0.004822503
1104.8	0.004784503
1105.	0.004754502
1105.2	0.004716502
1105.4	0.004694501
1105.6	0.004661501
1105.8	0.0046335
1106.	0.0045965
1106.2	0.0045765
1106.4	0.004542499
1106.6	0.004512499
1106.8	0.004482498
1107.	0.004453498
1107.2	0.004423497
1107.4	0.004393497
1107.6	0.004365496
1107.8	0.004333496
1108.	0.004313495
1108.2	0.004285495
1108.4	0.004256494
1108.6	0.004222494
1108.8	0.004203493
1109.	0.004172493
1109.2	0.004148493
1109.4	0.004123492
1109.6	0.004092492
1109.8	0.004067491
1110.	0.004046491
1110.2	0.00401849
1110.4	0.00398849
1110.6	0.003968489
1110.8	0.003940489
1111.	0.003919488
1111.2	0.003889488
1111.4	0.003867487
1111.6	0.003842487
1111.8	0.003818486
1112.	0.003796486
1112.2	0.003764485
1112.4	0.003738485
1112.6	0.003724485
1112.8	0.003699484
1113.	0.003678484
1113.2	0.003657483
1113.4	0.003631483
1113.6	0.003605482
1113.8	0.003587482
1114.	0.003558481
1114.2	0.003540481
1114.4	0.00352248
1114.6	0.00349848
1114.8	0.003477479
1115.	0.003450479
1115.2	0.003433478
1115.4	0.003409478
1115.6	0.003390478
1115.8	0.003372477
1116.	0.003343477
1116.2	0.003331476
1116.4	0.003307476
1116.6	0.003290475
1116.8	0.003269475
1117.	0.003249474
1117.2	0.003224474
1117.4	0.003208473
1117.6	0.003192473
1117.8	0.003167472
1118.	0.003148472
1118.2	0.003130471
1118.4	0.003112471
1118.6	0.00309047
1118.8	0.00307547
1119.	0.00305747
1119.2	0.003029469
1119.4	0.003019469
1119.6	0.003002468
1119.8	0.002980468
1120.	0.002966467
1120.2	0.002948467
1120.4	0.002932466
1120.6	0.002914466
1120.8	0.002894465
1121.	0.002877465
1121.2	0.002859464
1121.4	0.002843464
1121.6	0.002823463
1121.8	0.002814463
1122.	0.002799463
1122.2	0.002774462
1122.4	0.002759462
1122.6	0.002743461
1122.8	0.002732461
1123.	0.00271646
1123.2	0.00269846
1123.4	0.002680459
1123.6	0.002663459
1123.8	0.002646458
1124.	0.002637458
1124.2	0.002620457
1124.4	0.002603457
1124.6	0.002587456
1124.8	0.002569456
1125.	0.002557455
1125.2	0.002541455
1125.4	0.002523455
1125.6	0.002516454
1125.8	0.002499454
1126.	0.002488453
1126.2	0.002477453
1126.4	0.002454452
1126.6	0.002439452
1126.8	0.002429451
1127.	0.002411451
1127.2	0.00240245
1127.4	0.00238945
1127.6	0.002373449
1127.8	0.002361449
1128.	0.002347448
1128.2	0.002335448
1128.4	0.002321448
1128.6	0.002305447
1128.8	0.002294447
1129.	0.002278446
1129.2	0.002264446
1129.4	0.002259445
1129.6	0.002237445
1129.8	0.002227444
1130.	0.002220444
1130.2	0.002207443
1130.4	0.002192443
1130.6	0.002178442
1130.8	0.002166442
1131.	0.002161441
1131.2	0.002148441
1131.4	0.00213244
1131.6	0.00211444
1131.8	0.00210644
1132.	0.002097439
1132.2	0.002088439
1132.4	0.002074438
1132.6	0.002060438
1132.8	0.002048437
1133.	0.002039437
1133.2	0.002026436
1133.4	0.002015436
1133.6	0.002003435
1133.8	0.001997435
1134.	0.001984434
1134.2	0.001970434
1134.4	0.001965433
1134.6	0.001951433
1134.8	0.001938433
1135.	0.001934432
1135.2	0.001919432
1135.4	0.001911431
1135.6	0.001893431
1135.8	0.00188843
1136.	0.00187943
1136.2	0.001867429
1136.4	0.001858429
1136.6	0.001846428
1136.8	0.001837428
1137.	0.001829427
1137.2	0.001818427
1137.4	0.001808426
1137.6	0.001795426
1137.8	0.001790425
1138.	0.001778425
1138.2	0.001765425
1138.4	0.001758424
1138.6	0.001746424
1138.8	0.001738423
1139.	0.001726423
1139.2	0.001722422
1139.4	0.001716422
1139.6	0.001702421
1139.8	0.001698421
1140.	0.00168942
1140.2	0.00167742
1140.4	0.001670419
1140.6	0.001656419
1140.8	0.001651418
1141.	0.001646418
1141.2	0.001637418
1141.4	0.001620417
1141.6	0.001609417
1141.8	0.001606416
1142.	0.001595416
1142.2	0.001594415
1142.4	0.001581415
1142.6	0.001577414
1142.8	0.001569414
1143.	0.001560413
1143.2	0.001548413
1143.4	0.001537412
1143.6	0.001534412
1143.8	0.001526411
1144.	0.001519411
1144.2	0.00151041
1144.4	0.00150241
1144.6	0.00149241
1144.8	0.001487409
1145.	0.001481409
1145.2	0.001473408
1145.4	0.001464408
1145.6	0.001458407
1145.8	0.001444407
1146.	0.001442406
1146.2	0.001433406
1146.4	0.001427405
1146.6	0.001427405
1146.8	0.001415404
1147.	0.001407404
1147.2	0.001399403
1147.4	0.001388403
1147.6	0.001392403
1147.8	0.001377402
1148.	0.001370402
1148.2	0.001363401
1148.4	0.001360401
1148.6	0.0013534
1148.8	0.0013454
1149.	0.001339399
1149.2	0.001329399
1149.4	0.001328398
1149.6	0.001319398
1149.8	0.001311397
1150.	0.001301397
1150.2	0.001296396
1150.4	0.001294396
1150.6	0.001280395
1150.8	0.001277395
1151.	0.001268395
1151.2	0.001266394
1151.4	0.001257394
1151.6	0.001251393
1151.8	0.001247393
1152.	0.001239392
1152.2	0.001234392
1152.4	0.001232391
1152.6	0.001219391
1152.8	0.00121139
1153.	0.00121139
1153.2	0.001207389
1153.4	0.001197389
1153.6	0.001192388
1153.8	0.001186388
1154.	0.001179388
1154.2	0.001174387
1154.4	0.001171387
1154.6	0.001166386
1154.8	0.001156386
1155.	0.001151385
1155.2	0.001150385
1155.4	0.001142384
1155.6	0.001134384
1155.8	0.001129383
1156.	0.001120383
1156.2	0.001119382
1156.4	0.001110382
1156.6	0.001107381
1156.8	0.001103381
1157.	0.00109438
1157.2	0.00108838
1157.4	0.00108838
1157.6	0.001086379
1157.8	0.001073379
1158.	0.001067378
1158.2	0.001065378
1158.4	0.001063377
1158.6	0.001057377
1158.8	0.001050376
1159.	0.001048376
1159.2	0.001045375
1159.4	0.001037375
1159.6	0.001032374
1159.8	0.001026374
1160.	0.001024373
1160.2	0.001021373
1160.4	0.001013373
1160.6	0.001007372
1160.8	0.001003372
1161.	0.001001371
1161.2	0.0009983706
1161.4	0.0009903702
1161.6	0.0009853697
1161.8	0.0009783692
1162.	0.0009753688
1162.2	0.0009663683
1162.4	0.0009633678
1162.6	0.0009613674
1162.8	0.0009603669
1163.	0.0009503664
1163.2	0.000949366
1163.4	0.0009413655
1163.6	0.000942365
1163.8	0.0009383645
1164.	0.0009283641
1164.2	0.0009273636
1164.4	0.0009253631
1164.6	0.0009173627
1164.8	0.0009093622
1165.	0.0009113617
1165.2	0.0009083613
1165.4	0.0009003608
1165.6	0.0008973603
1165.8	0.0008973599
1166.	0.0008873594
1166.2	0.0008903589
1166.4	0.0008823585
1166.6	0.000878358
1166.8	0.0008713575
1167.	0.000867357
1167.2	0.0008693566
1167.4	0.0008643561
1167.6	0.0008583556
1167.8	0.0008583552
1168.	0.0008473547
1168.2	0.0008483542
1168.4	0.0008393538
1168.6	0.0008413533
1168.8	0.0008333528
1169.	0.0008303524
1169.2	0.0008303519
1169.4	0.0008243514
1169.6	0.000820351
1169.8	0.0008153505
1170.	0.00081135
1170.2	0.0008133495
1170.4	0.0008033491
1170.6	0.0008023486
1170.8	0.0007973481
1171.	0.0007943477
1171.2	0.0007903472
1171.4	0.0007863467
1171.6	0.0007753463
1171.8	0.0007813458
1172.	0.0007803453
1172.2	0.0007703449
1172.4	0.0007693444
1172.6	0.0007683439
1172.8	0.0007653435
1173.	0.000760343
1173.2	0.0007563425
1173.4	0.000758342
1173.6	0.0007523416
1173.8	0.0007533411
1174.	0.0007413406
1174.2	0.0007433402
1174.4	0.0007363397
1174.6	0.0007393392
1174.8	0.0007333388
1175.	0.0007303383
1175.2	0.0007273378
1175.4	0.0007283374
1175.6	0.0007193369
1175.8	0.0007123364
1176.	0.000713336
1176.2	0.0007113355
1176.4	0.000709335
1176.6	0.0007033345
1176.8	0.0007083341
1177.	0.0007003336
1177.2	0.0006973331
1177.4	0.0006913327
1177.6	0.0006883322
1177.8	0.0006913317
1178.	0.0006843313
1178.2	0.0006783308
1178.4	0.0006803303
1178.6	0.0006723299
1178.8	0.0006693294
1179.	0.0006703289
1179.2	0.0006703285
1179.4	0.000665328
1179.6	0.0006663275
1179.8	0.000661327
1180.	0.0006573266
1180.2	0.0006543261
1180.4	0.0006523256
1180.6	0.0006463252
1180.8	0.0006483247
1181.	0.0006443242
1181.2	0.0006433238
1181.4	0.0006303233
1181.6	0.0006353228
1181.8	0.0006293224
1182.	0.0006303219
1182.2	0.0006263214
1182.4	0.000621321
1182.6	0.0006243205
1182.8	0.00061432
1183.	0.0006143195
1183.2	0.0006113191
1183.4	0.0006133186
1183.6	0.0006133181
1183.8	0.0006053177
1184.	0.0006063172
1184.2	0.0006053167
1184.4	0.0006003163
1184.6	0.0006003158
1184.8	0.0005973153
1185.	0.0005863149
1185.2	0.0005913144
1185.4	0.0005863139
1185.6	0.0005903134
1185.8	0.000584313
1186.	0.0005773125
1186.2	0.000573312
1186.4	0.0005713116
1186.6	0.0005743111
1186.8	0.0005673106
1187.	0.0005723102
1187.2	0.0005653097
1187.4	0.0005603092
1187.6	0.0005573088
1187.8	0.0005583083
1188.	0.0005593078
1188.2	0.0005573074
1188.4	0.0005583069
1188.6	0.0005533064
1188.8	0.0005523059
1189.	0.0005463055
1189.2	0.000548305
1189.4	0.0005423045
1189.6	0.0005383041
1189.8	0.0005423036
1190.	0.0005353031
1190.2	0.0005293027
1190.4	0.0005303022
1190.6	0.0005283017
1190.8	0.0005263013
1191.	0.0005253008
1191.2	0.0005223003
1191.4	0.0005202999
1191.6	0.0005152994
1191.8	0.0005132989
1192.	0.0005192984
1192.2	0.000510298
1192.4	0.0005122975
1192.6	0.000507297
1192.8	0.0005142966
1193.	0.0005042961
1193.2	0.0005042956
1193.4	0.0005002952
1193.6	0.0005022947
1193.8	0.0004962942
1194.	0.0004972938
1194.2	0.0004962933
1194.4	0.0004932928
1194.6	0.0004912924
1194.8	0.0004882919
1195.	0.0004852914
1195.2	0.0004792909
1195.4	0.0004862905
1195.6	0.00048029
1195.8	0.0004782895
1196.	0.0004782891
1196.2	0.0004702886
1196.4	0.0004712881
1196.6	0.0004702877
1196.8	0.0004702872
1197.	0.0004662867
1197.2	0.0004662863
1197.4	0.0004682858
1197.6	0.0004672853
1197.8	0.0004572849
1198.	0.0004582844
1198.2	0.0004592839
1198.4	0.0004602834
1198.6	0.000454283
1198.8	0.0004562825
1199.	0.000447282
1199.2	0.0004502816
1199.4	0.0004522811
1199.6	0.0004472806
1199.8	0.0004392802
1200.	0.0004432797
1200.2	0.0004392792
1200.4	0.0004462788
1200.6	0.0004352783
1200.8	0.0004352778
1201.	0.0004372774
1201.2	0.0004352769
1201.4	0.0004352764
1201.6	0.0004272759
1201.8	0.0004322755
1202.	0.000426275
1202.2	0.0004272745
1202.4	0.0004242741
1202.6	0.0004232736
1202.8	0.0004222731
1203.	0.0004172727
1203.2	0.0004172722
1203.4	0.0004162717
1203.6	0.0004162713
1203.8	0.0004132708
1204.	0.0004092703
1204.2	0.0004132699
1204.4	0.0004052694
1204.6	0.0004042689
1204.8	0.0004042684
1205.	0.000409268
1205.2	0.0004102675
1205.4	0.000403267
1205.6	0.0004052666
1205.8	0.0003982661
1206.	0.0003982656
1206.2	0.0003922652
1206.4	0.0003942647
1206.6	0.0003962642
1206.8	0.0003892638
1207.	0.0003902633
1207.2	0.0003872628
1207.4	0.0003902624
1207.6	0.0003872619
1207.8	0.0003822614
1208.	0.0003862609
1208.2	0.0003802605
1208.4	0.00037826
1208.6	0.0003752595
1208.8	0.0003752591
1209.	0.0003722586
1209.2	0.0003742581
1209.4	0.0003722577
1209.6	0.0003702572
1209.8	0.0003692567
1210.	0.0003682563
1210.2	0.0003682558
1210.4	0.0003662553
1210.6	0.0003692549
1210.8	0.0003632544
1211.	0.0003662539
1211.2	0.0003562534
1211.4	0.000358253
1211.6	0.0003572525
1211.8	0.000357252
1212.	0.0003612516
1212.2	0.0003552511
1212.4	0.0003542506
1212.6	0.0003552502
1212.8	0.0003542497
1213.	0.0003522492
1213.2	0.0003512488
1213.4	0.0003492483
1213.6	0.0003482478
1213.8	0.0003482474
1214.	0.0003442469
1214.2	0.0003482464
1214.4	0.0003402459
1214.6	0.0003412455
1214.8	0.000337245
1215.	0.0003402445
1215.2	0.0003412441
1215.4	0.0003382436
1215.6	0.0003372431
1215.8	0.0003332427
1216.	0.0003372422
1216.2	0.0003322417
1216.4	0.0003342413
1216.6	0.0003252408
1216.8	0.0003282403
1217.	0.0003292399
1217.2	0.0003272394
1217.4	0.0003302389
1217.6	0.0003292384
1217.8	0.000325238
1218.	0.0003222375
1218.2	0.000322237
1218.4	0.0003202366
1218.6	0.0003222361
1218.8	0.0003192356
1219.	0.0003202352
1219.2	0.0003152347
1219.4	0.0003162342
1219.6	0.0003102338
1219.8	0.0003152333
1220.	0.0003142328
1220.2	0.0003102324
1220.4	0.0003102319
1220.6	0.0003052314
1220.8	0.0003132309
1221.	0.0003072305
1221.2	0.00031123
1221.4	0.0003042295
1221.6	0.0003042291
1221.8	0.0002992286
1222.	0.0003042281
1222.2	0.0003002277
1222.4	0.0002992272
1222.6	0.0003032267
1222.8	0.0003002263
1223.	0.0002912258
1223.2	0.0002972253
1223.4	0.0002962249
1223.6	0.0002962244
1223.8	0.0002942239
1224.	0.0002932234
1224.2	0.000296223
1224.4	0.0002872225
1224.6	0.000292222
1224.8	0.0002902216
1225.	0.0002872211
1225.2	0.0002872206
1225.4	0.0002872202
1225.6	0.0002872197
1225.8	0.0002852192
1226.	0.0002852188
1226.2	0.0002862183
1226.4	0.0002772178
1226.6	0.0002772174
1226.8	0.0002842169
1227.	0.0002742164
1227.2	0.0002772159
1227.4	0.0002762155
1227.6	0.000282215
1227.8	0.0002752145
1228.	0.0002762141
1228.2	0.0002742136
1228.4	0.0002762131
1228.6	0.0002742127
1228.8	0.0002702122
1229.	0.0002692117
1229.2	0.0002712113
1229.4	0.0002712108
1229.6	0.0002652103
1229.8	0.0002692099
1230.	0.0002642094
